	pdb_file	monomer_file	chain_id	res_num	rsa_complex	rsa_monomer
59	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_B.pdb	B	163	0.33170731707317075	0.48292682926829267
60	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_B.pdb	B	81	0.054878048780487805	0.8475609756097561
61	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_B.pdb	B	62	0.1145374449339207	0.5550660792951542
62	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_B.pdb	B	45	0.10101010101010101	0.5303030303030303
63	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_B.pdb	B	45	0.10101010101010101	0.5303030303030303
64	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	160	0.10483870967741936	0.7016129032258065
65	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	160	0.10483870967741936	0.7016129032258065
66	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	157	0.03260869565217391	0.33152173913043476
67	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	130	0.05154639175257732	0.05154639175257732
68	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	72	0.44171779141104295	0.44171779141104295
69	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	71	0.5404040404040404	0.7323232323232324
70	../../Binding_Affinity/data/complexes/5F4E_A_B.pdb	../../Binding_Affinity/data/chain/5F4E_A.pdb	A	71	0.5404040404040404	0.7323232323232324
71	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_P.pdb	P	6	0.2746478873239437	0.8802816901408451
72	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_P.pdb	P	6	0.2746478873239437	0.8802816901408451
73	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_P.pdb	P	6	0.2746478873239437	0.8802816901408451
74	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_P.pdb	P	6	0.2746478873239437	0.8802816901408451
75	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	62	0.6687116564417178	1.0061349693251533
76	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	25	0.3018867924528302	0.46226415094339623
77	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	25	0.3018867924528302	0.46226415094339623
78	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	25	0.3018867924528302	0.46226415094339623
79	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	25	0.3018867924528302	0.46226415094339623
80	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	46	0.6146341463414634	0.6146341463414634
81	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	62	0.6687116564417178	1.0061349693251533
82	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	62	0.6687116564417178	1.0061349693251533
83	../../Binding_Affinity/data/complexes/1KNE_A_P.pdb	../../Binding_Affinity/data/chain/1KNE_A.pdb	A	62	0.6687116564417178	1.0061349693251533
84	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	7	0.3496932515337423	0.4662576687116564
85	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	7	0.3496932515337423	0.4662576687116564
86	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	15	0.37628865979381443	0.7061855670103093
87	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	14	0.7170731707317073	0.7170731707317073
88	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	12	0.10365853658536585	0.5
89	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	11	0.08629441624365482	0.5583756345177665
90	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	9	0.5073529411764706	0.5294117647058824
91	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	8	0.05325443786982249	0.5443786982248521
92	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	7	0.3496932515337423	0.4662576687116564
93	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	6	0.16463414634146342	0.7378048780487805
94	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	5	0.31981981981981983	0.8108108108108109
95	../../Binding_Affinity/data/complexes/1F47_A_B.pdb	../../Binding_Affinity/data/chain/1F47_A.pdb	A	4	0.656441717791411	1.0368098159509203
96	../../Binding_Affinity/data/complexes/5CXB_A_B.pdb	../../Binding_Affinity/data/chain/5CXB_B.pdb	B	488	0.3028169014084507	0.4225352112676056
97	../../Binding_Affinity/data/complexes/5CXB_A_B.pdb	../../Binding_Affinity/data/chain/5CXB_B.pdb	B	486	0.1693548387096774	0.7056451612903226
98	../../Binding_Affinity/data/complexes/5CXB_A_B.pdb	../../Binding_Affinity/data/chain/5CXB_B.pdb	B	486	0.1693548387096774	0.7056451612903226
99	../../Binding_Affinity/data/complexes/5CXB_A_B.pdb	../../Binding_Affinity/data/chain/5CXB_B.pdb	B	484	0.09154929577464789	0.5845070422535211
100	../../Binding_Affinity/data/complexes/5CXB_A_B.pdb	../../Binding_Affinity/data/chain/5CXB_B.pdb	B	481	0.1414141414141414	0.4797979797979798
101	../../Binding_Affinity/data/complexes/3NVN_B_A.pdb	../../Binding_Affinity/data/chain/3NVN_A.pdb	A	207	0.0	0.18548387096774194
102	../../Binding_Affinity/data/complexes/5CYK_A_B.pdb	../../Binding_Affinity/data/chain/5CYK_B.pdb	B	486	0.15151515151515152	0.6060606060606061
103	../../Binding_Affinity/data/complexes/5CYK_A_B.pdb	../../Binding_Affinity/data/chain/5CYK_B.pdb	B	486	0.15151515151515152	0.6060606060606061
104	../../Binding_Affinity/data/complexes/3NVN_B_A.pdb	../../Binding_Affinity/data/chain/3NVN_B.pdb	B	222	0.05241935483870968	0.20967741935483872
105	../../Binding_Affinity/data/complexes/3NVQ_B_A.pdb	../../Binding_Affinity/data/chain/3NVQ_A.pdb	A	204	0.016129032258064516	0.08870967741935484
106	../../Binding_Affinity/data/complexes/3NVQ_B_A.pdb	../../Binding_Affinity/data/chain/3NVQ_A.pdb	A	202	0.05241935483870968	0.1532258064516129
107	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	13	0.6451612903225806	0.6451612903225806
108	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	98	0.3024193548387097	0.3024193548387097
109	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	132	0.0	0.06451612903225806
110	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	229	0.6733870967741935	0.6733870967741935
111	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	229	0.6733870967741935	0.6733870967741935
112	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	228	0.15228426395939088	0.41116751269035534
113	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	228	0.15228426395939088	0.41116751269035534
114	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	210	0.31451612903225806	0.4475806451612903
115	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	210	0.31451612903225806	0.4475806451612903
116	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	203	0.6290322580645161	0.6290322580645161
117	../../Binding_Affinity/data/complexes/3Q8D_A_E.pdb	../../Binding_Affinity/data/chain/3Q8D_A.pdb	A	203	0.6290322580645161	0.6290322580645161
118	../../Binding_Affinity/data/complexes/4NZW_A_B.pdb	../../Binding_Affinity/data/chain/4NZW_B.pdb	B	134	0.2676767676767677	0.42424242424242425
119	../../Binding_Affinity/data/complexes/4NZW_A_B.pdb	../../Binding_Affinity/data/chain/4NZW_B.pdb	B	59	0.5606060606060606	0.7373737373737373
120	../../Binding_Affinity/data/complexes/4FZA_A_B.pdb	../../Binding_Affinity/data/chain/4FZA_A.pdb	A	227	0.024193548387096774	0.34274193548387094
121	../../Binding_Affinity/data/complexes/4FZA_A_B.pdb	../../Binding_Affinity/data/chain/4FZA_A.pdb	A	223	0.02252252252252252	0.3738738738738739
122	../../Binding_Affinity/data/complexes/4FZA_A_B.pdb	../../Binding_Affinity/data/chain/4FZA_A.pdb	A	178	0.08629441624365482	0.5888324873096447
123	../../Binding_Affinity/data/complexes/4FZA_A_B.pdb	../../Binding_Affinity/data/chain/4FZA_B.pdb	B	138	0.21717171717171718	0.32323232323232326
124	../../Binding_Affinity/data/complexes/4O27_A_B.pdb	../../Binding_Affinity/data/chain/4O27_B.pdb	B	138	0.23232323232323232	0.3181818181818182
125	../../Binding_Affinity/data/complexes/4O27_A_B.pdb	../../Binding_Affinity/data/chain/4O27_B.pdb	B	58	0.1414141414141414	0.6666666666666666
126	../../Binding_Affinity/data/complexes/4NZW_A_B.pdb	../../Binding_Affinity/data/chain/4NZW_A.pdb	A	96	0.15609756097560976	0.4195121951219512
127	../../Binding_Affinity/data/complexes/4O27_A_B.pdb	../../Binding_Affinity/data/chain/4O27_A.pdb	A	96	0.14634146341463414	0.22926829268292684
128	../../Binding_Affinity/data/complexes/4O27_A_B.pdb	../../Binding_Affinity/data/chain/4O27_A.pdb	A	223	0.10810810810810811	0.5225225225225225
129	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_C.pdb	C	78	0.16666666666666666	0.5252525252525253
130	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_C.pdb	C	78	0.16666666666666666	0.5252525252525253
131	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_C.pdb	C	44	0.018404907975460124	0.26380368098159507
132	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_C.pdb	C	8	0.039647577092511016	0.801762114537445
133	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_A.pdb	A	266	0.4032258064516129	0.7137096774193549
134	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_A.pdb	A	266	0.4032258064516129	0.7137096774193549
135	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_A.pdb	A	260	0.012096774193548387	0.3790322580645161
136	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_A.pdb	A	260	0.012096774193548387	0.3790322580645161
137	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_A.pdb	A	256	0.1073170731707317	0.5073170731707317
138	../../Binding_Affinity/data/complexes/3AAA_AB_C.pdb	../../Binding_Affinity/data/chain/3AAA_A.pdb	A	256	0.1073170731707317	0.5073170731707317
139	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
140	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
141	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
142	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
143	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
144	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
145	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
146	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
147	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
148	../../Binding_Affinity/data/complexes/2SIC_E_I.pdb	../../Binding_Affinity/data/chain/2SIC_I.pdb	I	73	0.0425531914893617	0.8457446808510638
149	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	32	0.2112676056338028	0.704225352112676
150	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	32	0.2112676056338028	0.704225352112676
151	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	32	0.2112676056338028	0.704225352112676
152	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	25	0.16532258064516128	0.4879032258064516
153	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	19	0.03680981595092025	0.7116564417177914
154	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	18	0.21301775147928995	0.893491124260355
155	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	38	0.4146341463414634	0.8109756097560976
156	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	34	0.10309278350515463	0.4072164948453608
157	../../Binding_Affinity/data/complexes/4NM8_ABCDEF_HL.pdb	../../Binding_Affinity/data/chain/4NM8_B.pdb	B	34	0.10309278350515463	0.4072164948453608
158	../../Binding_Affinity/data/complexes/4WND_A_B.pdb	../../Binding_Affinity/data/chain/4WND_A.pdb	A	283	0.03821656050955414	0.3885350318471338
159	../../Binding_Affinity/data/complexes/4WND_A_B.pdb	../../Binding_Affinity/data/chain/4WND_A.pdb	A	221	0.028225806451612902	0.04838709677419355
160	../../Binding_Affinity/data/complexes/4G2V_A_B.pdb	../../Binding_Affinity/data/chain/4G2V_A.pdb	A	283	0.35668789808917195	0.35668789808917195
161	../../Binding_Affinity/data/complexes/4G2V_A_B.pdb	../../Binding_Affinity/data/chain/4G2V_A.pdb	A	221	0.06048387096774194	0.10080645161290322
162	../../Binding_Affinity/data/complexes/3SF4_A_D.pdb	../../Binding_Affinity/data/chain/3SF4_A.pdb	A	221	0.05241935483870968	0.0846774193548387
163	../../Binding_Affinity/data/complexes/3SF4_A_D.pdb	../../Binding_Affinity/data/chain/3SF4_A.pdb	A	283	0.0	0.4267515923566879
164	../../Binding_Affinity/data/complexes/3SF4_A_D.pdb	../../Binding_Affinity/data/chain/3SF4_D.pdb	D	50	0.08780487804878048	0.9707317073170731
165	../../Binding_Affinity/data/complexes/3SF4_A_D.pdb	../../Binding_Affinity/data/chain/3SF4_D.pdb	D	42	0.0707070707070707	0.8434343434343434
166	../../Binding_Affinity/data/complexes/3SF4_A_D.pdb	../../Binding_Affinity/data/chain/3SF4_D.pdb	D	31	0.05286343612334802	0.6387665198237885
167	../../Binding_Affinity/data/complexes/1GCQ_AB_C.pdb	../../Binding_Affinity/data/chain/1GCQ_C.pdb	C	611	0.023809523809523808	0.9880952380952381
168	../../Binding_Affinity/data/complexes/1GCQ_AB_C.pdb	../../Binding_Affinity/data/chain/1GCQ_C.pdb	C	609	0.04411764705882353	0.058823529411764705
169	../../Binding_Affinity/data/complexes/1GCQ_AB_C.pdb	../../Binding_Affinity/data/chain/1GCQ_C.pdb	C	608	0.18382352941176472	0.5955882352941176
170	../../Binding_Affinity/data/complexes/1GCQ_AB_C.pdb	../../Binding_Affinity/data/chain/1GCQ_C.pdb	C	657	0.0661764705882353	0.5882352941176471
171	../../Binding_Affinity/data/complexes/1GCQ_AB_C.pdb	../../Binding_Affinity/data/chain/1GCQ_C.pdb	C	637	0.0	0.18061674008810572
